#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Length, Min. Wavelength, Max. Wavelength, Release Date, s_region, jpegURL, Product Group ID, Object ID
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, float, float, string, string, string, string
dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,t_obs_release,s_region,jpegURL,obsid,objID
spectrum,FUSE,FUV,,,UV,EUVE-J0317-85.5,WDA,a0100101000,49.320625,-85.5406388889,A010,Ferrario,2,51804.82826389,51805.47650282,17975,90,119,NaN,CIRCLE ICRS 49.320625 -85.54063888890001 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0100101/a010010100000specttagf.gif,3001000017,3001000011
spectrum,FUSE,FUV,,,UV,EUVEJ0349-537,SEYFERT GALAXY,e8970301000,57.36875,-53.746389,E897,Dupke,2,53237.05864583,53237.46508292,28811,90,119,NaN,CIRCLE ICRS 57.36875 -53.746389 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e8970301/e897030100000specttagf.gif,3001001940,3001004506
spectrum,FUSE,FUV,,,UV,EUVEJ1636-285,MISIDENTIFIED TARGETS,q1030101000,249.184166667,-28.5376388889,Q103,Vidal-Madjar,2,51736.08954861,51736.24681957,3088,90,119,NaN,CIRCLE ICRS 249.184166667 -28.5376388889 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/q1030101/q103010100000specttagf.gif,3001003972,3001002039
spectrum,FUSE,FUV,,,UV,EUVEJ2359-30.6,QUASAR,p2070701000,359.782625,-30.6275,P207,Sembach,2,52080.09938657,52080.3234148,11478,90,119,NaN,CIRCLE ICRS 359.782625 -30.6275 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p2070701/p207070100000specttagf.gif,3001003801,3001004246
spectrum,FUSE,FUV,,,UV,EV-UMA,NOVA-LIKE,z9102201000,196.974375,53.858333,Z910,Andersson,2,53077.05094907,53077.27201552,4122,90,119,NaN,CIRCLE ICRS 196.974375 53.858333 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9102201/z910220100000specttagf.gif,3001005205,3001003284
spectrum,FUSE,FUV,,,UV,EX-Dra,DWARF NOVAE,d9050501000,271.05875,67.903333,D905,Froning,2,53051.22800926,53051.76086281,22099,90,119,NaN,CIRCLE ICRS 271.05875 67.903333 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d9050501/d905050100000specttagf.gif,3001001611,3001004773
spectrum,FUSE,FUV,,,UV,EX-Dra,DWARF NOVAE,d9050502000,271.05875,67.903333,D905,Froning,2,53052.68059028,53052.97581715,19521,90,119,NaN,CIRCLE ICRS 271.05875 67.903333 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d9050502/d905050200000specttagf.gif,3001001612,3001004774
spectrum,FUSE,FUV,,,UV,EX-HYA,NOVA-LIKE,a0840101000,193.101958333,-29.2493055556,A084,Mauche,2,51682.36244213,51682.5160404,5674,90,119,NaN,CIRCLE ICRS 193.101958333 -29.2493055556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0840101/a084010100000specttagf.gif,3001000187,3001000125
spectrum,FUSE,FUV,,,UV,EX-HYA,NOVA-LIKE,a0840102000,193.101958333,-29.2493055556,A084,Mauche,2,51683.05527778,51683.20594907,5458,90,119,NaN,CIRCLE ICRS 193.101958333 -29.2493055556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0840102/a084010200000specttagf.gif,3001000188,3001000126
spectrum,FUSE,FUV,,,UV,EX-HYA,NOVA-LIKE,a0840103000,193.101958333,-29.2493055556,A084,Mauche,2,51683.87966435,51683.97466914,4456,90,119,NaN,CIRCLE ICRS 193.101958333 -29.2493055556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0840103/a084010300000specttagf.gif,3001000189,3001000127
spectrum,FUSE,FUV,,,UV,EX-HYA,NOVA-LIKE,a0840104000,193.101958333,-29.2493055556,A084,Mauche,2,51684.6515625,51684.80817283,6100,90,119,NaN,CIRCLE ICRS 193.101958333 -29.2493055556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0840104/a084010400000specttagf.gif,3001000190,3001000128
spectrum,FUSE,FUV,,,UV,EX-HYA,NOVA-LIKE,a0840105000,193.101958333,-29.2493055556,A084,Mauche,2,51685.34625,51685.50273347,5810,90,119,NaN,CIRCLE ICRS 193.101958333 -29.2493055556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/a0840105/a084010500000specttagf.gif,3001000191,3001000129
spectrum,FUSE,FUV,,,UV,EXO1128+69,SEYFERT GALAXY,d8061201000,172.769875,68.864583,D806,Leighly,2,52963.69355324,52963.73920862,3779,90,119,NaN,CIRCLE ICRS 172.769875 68.864583 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d8061201/d806120100000specttagf.gif,3001001497,3001004697
spectrum,FUSE,FUV,,,UV,EY-CYG,DWARF NOVAE,d1450101000,298.653208,32.365194,D145,Sion,2,52836.73363426,52837.23831805,18509,90,119,NaN,CIRCLE ICRS 298.653208 32.365194 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1450101/d145010100000specttagf.gif,3001001419,3001000745
spectrum,FUSE,FUV,,,UV,F917,QUASAR,d9030501000,313.247917,-51.865556,D903,Bonamente,2,52787.44584491,52788.71488661,58444,90,119,NaN,CIRCLE ICRS 313.247917 -51.865556 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/d9030501/d903050100000specttagf.gif,3001001564,3001000814
spectrum,FUSE,FUV,,,UV,Fair1116,SEYFERT GALAXY,d8060601000,57.923458,-40.4665,D806,Leighly,2,52943.15170139,52943.45496121,12755,90,119,NaN,CIRCLE ICRS 57.923458 -40.4665 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d8060601/d806060100000specttagf.gif,3001001491,3001004692
spectrum,FUSE,FUV,,,UV,Fair303,SEYFERT GALAXY,d8060702000,67.66675,-53.615528,D806,Leighly,2,52943.49145833,52943.82013952,16720,90,119,NaN,CIRCLE ICRS 67.66674999999999 -53.615528 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d8060702/d806070200000specttagf.gif,3001001492,3001004693
spectrum,FUSE,FUV,,,UV,FAIRALL333,SEYFERT GALAXY,u1094101000,279.985417,-67.425556,U109,Blair,2,53908.5565625,53908.7199518,8313,90,119,NaN,CIRCLE ICRS 279.985417 -67.425556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/u1094101/u109410100000specttagf.gif,3001004886,3001002611
spectrum,FUSE,FUV,,,UV,FAIRALL333,SEYFERT GALAXY,u1094102000,279.985417,-67.425556,U109,Blair,2,53910.99265046,53911.02229393,2036,90,119,NaN,CIRCLE ICRS 279.985417 -67.425556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/u1094102/u109410200000specttagf.gif,3001004887,3001002612
spectrum,FUSE,FUV,,,UV,FAIRALL333,SEYFERT GALAXY,u1094103000,279.985417,-67.425556,U109,Blair,2,53912.77935185,53912.88791432,6758,90,119,NaN,CIRCLE ICRS 279.985417 -67.425556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/u1094103/u109410300000specttagf.gif,3001004888,3001002613
spectrum,FUSE,FUV,,,UV,FAIRALL333,SEYFERT GALAXY,z9073701000,279.985417,-67.425556,Z907,Andersson,2,52488.7156713,52489.49264169,22115,90,119,NaN,CIRCLE ICRS 279.985417 -67.425556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9073701/z907370100000specttagf.gif,3001005168,3001002802
spectrum,FUSE,FUV,,,UV,FAIRALL333,SEYFERT GALAXY,z9073702000,279.985417,-67.425556,Z907,Andersson,2,52791.88061343,52792.30217357,32518,90,119,NaN,CIRCLE ICRS 279.985417 -67.425556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9073702/z907370200000specttagf.gif,3001005169,3001002803
spectrum,FUSE,FUV,,,UV,FAIRALL333,SEYFERT GALAXY,s7013303000,279.985417,-67.425556,S701,Andersson,2,53614.80431713,53614.81094464,0,90,119,NaN,CIRCLE ICRS 279.985417 -67.425556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/s7013303/s701330300000specttagf.gif,3001004548,3001005014
spectrum,FUSE,FUV,,,UV,FAIRALL9,SEYFERT GALAXY,p1010601000,20.9418333333,-58.8066111111,P101,Sembach,2,51728.88780093,51729.82186071,34827,90,119,NaN,CIRCLE ICRS 20.9418333333 -58.8066111111 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1010601/p101060100000specttagf.gif,3001003000,3001001399
spectrum,FUSE,FUV,,,UV,FAIRALL9-OFF,SKY BACKGROUND,d0240101000,20.94075,-58.822361,D024,Sembach,2,52829.87673611,52830.50298195,39982,90,119,NaN,CIRCLE ICRS 20.94075 -58.822361 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0240101/d024010100000specttagf.gif,3001001220,3001000654
spectrum,FUSE,FUV,,,UV,FAIRALL9-OFF,SKY BACKGROUND,d0240102000,20.94075,-58.822361,D024,Sembach,2,52830.54210648,52831.17661305,3691,90,119,NaN,CIRCLE ICRS 20.94075 -58.822361 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0240102/d024010200000specttagf.gif,3001001221,3001000655
spectrum,FUSE,FUV,,,UV,FAIRALL9-OFF,SKY BACKGROUND,d0240103000,20.94075,-58.822361,D024,Sembach,2,52831.19631944,52831.70520933,35402,90,119,NaN,CIRCLE ICRS 20.94075 -58.822361 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0240103/d024010300000specttagf.gif,3001001222,3001000656
spectrum,FUSE,FUV,,,UV,FB1229+710,SEYFERT GALAXY,u1031301000,187.901708,70.737211,U103,Blair,2,53714.66635417,53715.01050139,10088,90,119,NaN,CIRCLE ICRS 187.901708 70.737211 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/u1031301/u103130100000specttagf.gif,3001004693,3001002421
spectrum,FUSE,FUV,,,UV,FB1229+710,SEYFERT GALAXY,z9071201000,187.901708,70.737211,Z907,Andersson,2,52657.02863426,52657.3648235,20632,90,119,NaN,CIRCLE ICRS 187.901708 70.737211 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9071201/z907120100000specttagf.gif,3001005150,3001002789
spectrum,FUSE,FUV,,,UV,FB1229+710,SEYFERT GALAXY,e8480801000,187.901708,70.737211,E848,Sembach,2,53126.488125,53126.57565918,7011,90,119,NaN,CIRCLE ICRS 187.901708 70.737211 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e8480801/e848080100000specttagf.gif,3001001926,3001004498
spectrum,FUSE,FUV,,,UV,Feige108,B SUBDWARF,e1521701000,349.05125,-1.842944,E152,Chayer,2,53195.78876157,53195.88749268,5130,90,119,NaN,CIRCLE ICRS 349.05125 -1.842944 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e1521701/e152170100000specttagf.gif,3001001820,3001004465
spectrum,FUSE,FUV,,,UV,Feige108-BKGD,SKY BACKGROUND,s5052701000,349.05125,-1.842944,S505,Blair,2,53194.82974537,53195.1943552,15229,90,119,NaN,POSITION 349.05125 -1.842944,http://archive.stsci.edu/browse/previews/fuse/s5052701/s505270100000specttagf.gif,3001004312,3001003709
spectrum,FUSE,FUV,,,UV,Feige48,B SUBDWARF,b0330301000,176.81125,61.259,B033,Fontaine,2,51994.79002315,51994.88906141,4990,90,119,NaN,CIRCLE ICRS 176.81125 61.259 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0330301/b033030100000specttagf.gif,3001000520,3001003791
spectrum,FUSE,FUV,,,UV,Feige_34,O SUBDWARF,m1052201000,159.903167,43.102722,M105,Dupuis,2,52719.40467593,52719.50577546,5590,90,119,NaN,CIRCLE ICRS 159.903167 43.102722 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1052201/m105220100000spechistf.gif,3001002726,3001001323
spectrum,FUSE,FUV,,,UV,Feige_87,B SUBDWARF,z9041901000,205.06125,60.879889,Z904,Dupuis,2,52367.144375,52367.19537037,3081,90,119,NaN,CIRCLE ICRS 205.06125 60.879889 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9041901/z904190100000spechistf.gif,3001005108,3001004943
spectrum,FUSE,FUV,,,UV,Feige_87,B SUBDWARF,m1052501000,205.06125,60.879892,M105,Dupuis,2,54181.82642361,54181.9209838,4281,90,119,NaN,CIRCLE ICRS 205.06125 60.879892 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1052501/m105250100000spechistf.gif,3001002733,3001004991
spectrum,FUSE,FUV,,,UV,FIRSTJ215501.4-092224,QUASAR,p1081001000,328.75625,-9.373611,P108,Sembach,2,52792.65471065,52793.01704029,15507,90,119,NaN,CIRCLE ICRS 328.75625 -9.373611 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1081001/p108100100000specttagf.gif,3001003371,3001001691
spectrum,FUSE,FUV,,,UV,FIRSTJ215501.4-092224,QUASAR,p1081002000,328.75625,-9.373611,P108,Sembach,2,52793.0530787,52793.78029125,24255,90,119,NaN,CIRCLE ICRS 328.75625 -9.373611 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1081002/p108100200000specttagf.gif,3001003372,3001001692
spectrum,FUSE,FUV,,,UV,FIRSTJ215501.4-092224,QUASAR,p2071101000,328.75625,-9.373611,P207,Sembach,2,52082.31222222,52082.62104763,10902,90,119,NaN,CIRCLE ICRS 328.75625 -9.373611 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p2071101/p207110100000specttagf.gif,3001003804,3001004247
spectrum,FUSE,FUV,,,UV,FIRSTJ215501.4-092224,QUASAR,p1081003000,328.75625,-9.373611,P108,Sembach,2,52793.81550926,52794.38431668,21779,90,119,NaN,CIRCLE ICRS 328.75625 -9.373611 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1081003/p108100300000specttagf.gif,3001003373,3001005124
spectrum,FUSE,FUV,,,UV,FO-Per,DWARF NOVAE,g9251501000,62.145958,51.24675,G925,Godon,2,54142.12645833,54142.29356852,2716,90,119,NaN,CIRCLE ICRS 62.145958 51.24675 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g9251501/g925150100000specttagf.gif,3001002391,3001002968
spectrum,FUSE,FUV,,,UV,FY-Per,NOVA-LIKE,d9130401000,70.4845,50.710175,D913,Schlegel,2,53030.86325231,53031.12672146,7395,90,119,NaN,CIRCLE ICRS 70.4845 50.710175 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d9130401/d913040100000specttagf.gif,3001001672,3001004813
spectrum,FUSE,FUV,,,UV,G185-32,WDA,d1010201000,294.307625,27.721889,D101,Allard,2,53149.70743056,53150.05881013,13003,90,119,NaN,CIRCLE ICRS 294.307625 27.721889 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1010201/d101020100000specttagf.gif,3001001356,3001004625
spectrum,FUSE,FUV,,,UV,G185-32,WDA,d1010202000,294.307625,27.721889,D101,Allard,2,53149.06106481,53149.35370226,11372,90,119,NaN,CIRCLE ICRS 294.307625 27.721889 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1010202/d101020200000specttagf.gif,3001001357,3001004626
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1010201000,76.377625,52.83125,M101,Kruk,2,51464.05938657,51464.1531713,4164,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1010201/m101020100000spechistf.gif,3001002537,3001001209
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1010202000,76.377625,52.83125,M101,Kruk,2,51591.25715278,51591.40269676,3450,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1010202/m101020200000spechistf.gif,3001002538,3001001210
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030401000,76.377625,52.83125,M103,Kruk,2,51502.37706019,51502.39208333,1298,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030401/m103040100000spechistf.gif,3001002587,3001001252
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030412000,76.377625,52.83125,M103,Kruk,2,52617.16207176,52617.31173611,1880,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030412/m103041200000spechistf.gif,3001002595,3001001253
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030413000,76.377625,52.83125,M103,Kruk,2,52676.02521991,52676.28685185,1932,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030413/m103041300000spechistf.gif,3001002596,3001001254
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030502000,76.377625,52.83125,M103,Kruk,2,51502.30756944,51502.31798611,900,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030502/m103050200000spechistf.gif,3001002599,3001001255
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030503000,76.377625,52.83125,M103,Kruk,2,51503.2803588,51503.35893519,1709,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030503/m103050300000spechistf.gif,3001002600,3001001256
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030504000,76.377625,52.83125,M103,Kruk,2,51503.41930556,51503.45696759,3212,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030504/m103050400000spechistf.gif,3001002601,3001001257
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030515000,76.377625,52.83125,M103,Kruk,2,52614.21951389,52614.36337963,2002,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030515/m103051500000spechistf.gif,3001002611,3001001258
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030516000,76.377625,52.83125,M103,Kruk,2,52617.02077546,52617.10074074,1911,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030516/m103051600000spechistf.gif,3001002612,3001001259
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030517000,76.377625,52.83125,M103,Kruk,2,52675.88019676,52675.96266204,1910,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030517/m103051700000spechistf.gif,3001002613,3001001260
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030602000,76.377625,52.83125,M103,Kruk,2,51503.48606481,51503.51902778,2812,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030602/m103060200000spechistf.gif,3001002615,3001001261
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030603000,76.377625,52.83125,M103,Kruk,2,51502.44652778,51502.4894213,3664,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030603/m103060300000spechistf.gif,3001002616,3001001262
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030606000,76.377625,52.83125,M103,Kruk,2,51932.25564815,51932.28142361,2190,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030606/m103060600000spechistf.gif,3001002619,3001001263
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030613000,76.377625,52.83125,M103,Kruk,2,52611.87512731,52611.95967593,2358,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030613/m103061300000spechistf.gif,3001002626,3001001264
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030614000,76.377625,52.83125,M103,Kruk,2,52614.1046875,52614.11287037,702,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030614/m103061400000spechistf.gif,3001002627,3001001265
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030615000,76.377625,52.83125,M103,Kruk,2,52616.94210648,52616.96430556,1895,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030615/m103061500000spechistf.gif,3001002628,3001001266
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030616000,76.377625,52.83125,M103,Kruk,2,52675.80172454,52675.82491898,1980,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030616/m103061600000spechistf.gif,3001002629,3001001267
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1031305000,76.377625,52.83125,M103,Kruk,2,54087.17039352,54087.47402778,1373,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1031305/m103130500000spechistf.gif,3001002665,3001001289
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1052001000,76.377625,52.83125,M105,Dupuis,2,52615.90716435,52616.19822917,7061,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1052001/m105200100000spechistf.gif,3001002719,3001001317
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,s3070101000,76.377625,52.83125,S307,Oegerle,2,51557.40344907,51557.59121528,15456,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/s3070101/s307010100000spechistf.gif,3001004092,3001002083
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030415000,76.377625,52.83125,M103,Kruk,2,53030.03549769,53030.15157407,1902,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030415/m103041500000spechistf.gif,3001002597,3001003019
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030501000,76.377625,52.83125,M103,Kruk,2,51494.31634259,51494.64082176,266,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030501/m103050100000spechistf.gif,3001002598,3001003020
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030519000,76.377625,52.83125,M103,Kruk,2,53029.89653935,53029.97472222,1887,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030519/m103051900000spechistf.gif,3001002614,3001003021
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030617000,76.377625,52.83125,M103,Kruk,2,52966.84467593,52966.89303241,4121,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1030617/m103061700000spechistf.gif,3001002630,3001003022
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030506000,76.377625,52.83125,M103,Kruk,2,51918.39351852,51918.39934028,503,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030506/m103050600000spechistf.gif,3001002602,3001003295
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030507000,76.377625,52.83125,M103,Kruk,2,51919.57319444,51919.5790162,503,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030507/m103050700000spechistf.gif,3001002603,3001003296
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030508000,76.377625,52.83125,M103,Kruk,2,51932.33027778,51932.41101852,2418,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030508/m103050800000spechistf.gif,3001002604,3001003297
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1030509000,76.377625,52.83125,M103,Kruk,2,51934.27358796,51934.36542824,2417,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1030509/m103050900000spechistf.gif,3001002605,3001003298
spectrum,FUSE,FUV,,,UV,G191-B2B,WDA,m1031302000,76.377625,52.83125,M103,Kruk,2,53313.21756944,53313.56853009,5835,90,119,NaN,CIRCLE ICRS 76.37762499999999 52.83125 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/m1031302/m103130200000spechistf.gif,3001002663,3001003309
